latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.8706,-49.2699,321.1,1.6,1.3,2000-11-02,0143,Terra,MODIS,100,6.2,281,36.6,N,0
-2.8553,-49.2427,314.9,1.6,1.3,2000-11-02,0143,Terra,MODIS,90,6.2,280.9,25.6,N,0
-2.8573,-49.2571,340.9,1.6,1.3,2000-11-02,0143,Terra,MODIS,100,6.2,282.9,90.4,N,0
-2.8593,-49.2715,305.5,1.6,1.3,2000-11-02,0143,Terra,MODIS,58,6.2,282.7,12.9,N,0
-2.2791,-46.095,301.1,1.1,1,2000-11-02,0143,Terra,MODIS,37,6.2,281.5,5.1,N,0
-2.7174,-49.2385,301.1,1.6,1.2,2000-11-02,0143,Terra,MODIS,37,6.2,277.9,9.5,N,0
-2.5154,-48.5983,315.9,1.4,1.2,2000-11-02,0143,Terra,MODIS,61,6.2,271.7,24.5,N,0
-2.5048,-48.5998,326.2,1.4,1.2,2000-11-02,0143,Terra,MODIS,100,6.2,272,42.2,N,0
-2.5093,-48.5918,313.5,1.4,1.2,2000-11-02,0143,Terra,MODIS,71,6.2,272,21.3,N,0
-2.5111,-48.6046,319.1,1.4,1.2,2000-11-02,0143,Terra,MODIS,98,6.2,272.3,29.6,N,0
-2.4987,-48.5933,306.1,1.4,1.2,2000-11-02,0143,Terra,MODIS,67,6.2,271.2,13.7,N,0
-2.5005,-48.606,306,1.4,1.2,2000-11-02,0143,Terra,MODIS,66,6.2,270.9,13.7,N,0
-2.3977,-48.18,302.4,1.3,1.1,2000-11-02,0143,Terra,MODIS,49,6.2,284.5,6.7,N,0
-2.1279,-48.3717,303.6,1.4,1.2,2000-11-02,0143,Terra,MODIS,55,6.2,291.1,6.1,N,0
-2.1175,-48.3732,309.1,1.4,1.2,2000-11-02,0143,Terra,MODIS,76,6.2,290.9,11.9,N,0
-1.3784,-47.8311,310.8,1.2,1.1,2000-11-02,0143,Terra,MODIS,81,6.2,292.5,12.3,N,0
-1.38,-47.8421,303.8,1.2,1.1,2000-11-02,0143,Terra,MODIS,57,6.2,292.2,6.1,N,0
-0.9119,-47.3487,309,1.2,1.1,2000-11-02,0144,Terra,MODIS,76,6.2,291.1,10.2,N,0
-0.3179,-49.4714,303,1.5,1.2,2000-11-02,0144,Terra,MODIS,53,6.2,285.6,9,N,0
-0.3199,-49.4851,303.6,1.5,1.2,2000-11-02,0144,Terra,MODIS,56,6.2,284.4,9.7,N,0
-0.2852,-49.4761,303.8,1.5,1.2,2000-11-02,0144,Terra,MODIS,37,6.2,288.1,8.6,N,0
-16.9244,-57.3301,300.6,3.2,1.7,2000-11-02,0318,Terra,MODIS,31,6.2,278.6,24.9,N,0
-16.913,-57.3393,301.2,3.2,1.7,2000-11-02,0318,Terra,MODIS,39,6.2,279.3,27.9,N,0
-16.6163,-58.2194,303.3,2.8,1.6,2000-11-02,0318,Terra,MODIS,54,6.2,272.7,29.7,N,0
-16.6211,-58.2455,301.1,2.8,1.6,2000-11-02,0318,Terra,MODIS,24,6.2,276,22.7,N,0
-16.2336,-59.1138,320,2.5,1.5,2000-11-02,0318,Terra,MODIS,99,6.2,280.1,65.6,N,0
-16.2378,-59.1366,312.2,2.5,1.5,2000-11-02,0318,Terra,MODIS,84,6.2,281.2,39.4,N,0
-16.2403,-59.1181,304.7,2.5,1.5,2000-11-02,0318,Terra,MODIS,61,6.2,280.3,23,N,0
-16.2268,-59.1208,330.2,2.5,1.5,2000-11-02,0318,Terra,MODIS,100,6.2,280.8,108.7,N,0
-16.2308,-59.1437,302.2,2.5,1.5,2000-11-02,0318,Terra,MODIS,37,6.2,281.2,16.3,N,0
-16.1458,-59.1371,309.4,2.5,1.5,2000-11-02,0318,Terra,MODIS,77,6.2,279,35.6,N,0
-16.1524,-59.1424,310.3,2.5,1.5,2000-11-02,0318,Terra,MODIS,80,6.2,278.4,38.7,N,0
-16.0522,-59.9256,310.3,2.2,1.4,2000-11-02,0318,Terra,MODIS,80,6.2,286.5,28.9,N,0
-16.0557,-59.9457,308.1,2.2,1.4,2000-11-02,0318,Terra,MODIS,74,6.2,286.2,24.1,N,0
-15.679,-59.609,301.2,2.3,1.5,2000-11-02,0318,Terra,MODIS,6,6.2,274.5,16.5,N,0
-6.904,-38.0631,316.7,4.7,2,2000-11-02,1229,Terra,MODIS,56,6.2,294.1,48.9,D,0
-7.5953,-37.2922,327.5,4,1.9,2000-11-02,1229,Terra,MODIS,78,6.2,297.1,104.3,D,0
-7.5994,-37.3003,329.8,4,1.9,2000-11-02,1229,Terra,MODIS,80,6.2,297.3,124.9,D,0
3.7897,-51.5574,315.2,1.1,1,2000-11-02,1404,Terra,MODIS,50,6.2,293,6,D,0
3.1984,-51.2904,315.1,1,1,2000-11-02,1404,Terra,MODIS,62,6.2,293,9.8,D,0
2.1648,-50.8966,326.9,1,1,2000-11-02,1405,Terra,MODIS,59,6.2,301.1,14.5,D,0
1.9101,-50.9175,339.3,1,1,2000-11-02,1405,Terra,MODIS,89,6.2,298.7,33.6,D,0
1.4537,-50.8207,329,1,1,2000-11-02,1405,Terra,MODIS,61,6.2,304.4,12.2,D,0
1.4421,-50.804,336.6,1,1,2000-11-02,1405,Terra,MODIS,87,6.2,309.1,22.1,D,0
0.7706,-51.435,313.5,1,1,2000-11-02,1405,Terra,MODIS,62,6.2,293.4,7.2,D,0
0.8525,-52.0508,317.2,1.1,1,2000-11-02,1405,Terra,MODIS,70,6.2,295,10.5,D,0
0.5112,-51.3636,318.1,1,1,2000-11-02,1405,Terra,MODIS,70,6.2,290.5,11.7,D,0
0.0159,-50.0007,326.6,1,1,2000-11-02,1405,Terra,MODIS,67,6.2,302.3,14,D,0
0.1925,-51.3876,321.9,1,1,2000-11-02,1405,Terra,MODIS,62,6.2,292.2,10.3,D,0
-0.3961,-48.4963,327.1,1.1,1.1,2000-11-02,1405,Terra,MODIS,72,6.2,298.2,18,D,0
-0.2822,-49.4756,349,1,1,2000-11-02,1405,Terra,MODIS,94,6.2,308,46.9,D,0
-0.2913,-49.4769,366.5,1,1,2000-11-02,1405,Terra,MODIS,100,6.2,306.6,96.1,D,0
-0.2927,-49.4676,327.9,1,1,2000-11-02,1405,Terra,MODIS,40,6.2,304,12.7,D,0
-0.3096,-49.4795,356.1,1,1,2000-11-02,1405,Terra,MODIS,98,6.2,303.4,68.4,D,0
-0.3109,-49.4702,329.5,1,1,2000-11-02,1405,Terra,MODIS,69,6.2,303.4,17.9,D,0
-0.3187,-49.4808,321.2,1,1,2000-11-02,1405,Terra,MODIS,49,6.2,293.7,8.2,D,0
-0.4594,-49.1521,334.4,1.1,1,2000-11-02,1405,Terra,MODIS,59,6.2,311.6,20.6,D,0
-0.8351,-49.343,334.2,1.1,1,2000-11-02,1405,Terra,MODIS,85,6.2,302.8,22.1,D,0
-1.4025,-45.6291,321.9,1.8,1.3,2000-11-02,1405,Terra,MODIS,55,6.2,302,22.8,D,0
-1.1171,-49.1913,327.1,1.1,1,2000-11-02,1406,Terra,MODIS,58,6.2,306,13.3,D,0
-1.3347,-49.3963,324.5,1.1,1,2000-11-02,1406,Terra,MODIS,58,6.2,302.9,12.4,D,0
-1.3361,-49.3868,327.9,1.1,1,2000-11-02,1406,Terra,MODIS,68,6.2,304.5,16,D,0
-2.1041,-46.0981,330.8,1.7,1.3,2000-11-02,1406,Terra,MODIS,84,6.2,297.4,46.4,D,0
-2.2636,-46.1012,320.4,1.7,1.3,2000-11-02,1406,Terra,MODIS,72,6.2,294.2,24.1,D,0
-2.2658,-46.0857,319.9,1.7,1.3,2000-11-02,1406,Terra,MODIS,70,6.2,293.3,22.3,D,0
-1.9372,-48.561,348.2,1.2,1.1,2000-11-02,1406,Terra,MODIS,94,6.2,300.5,65.6,D,0
-1.5489,-52.2568,325.4,1,1,2000-11-02,1406,Terra,MODIS,76,6.2,297.3,16.9,D,0
-2.2949,-47.3077,319,1.4,1.2,2000-11-02,1406,Terra,MODIS,71,6.2,301.5,15.7,D,0
-1.9175,-50.5676,337.5,1,1,2000-11-02,1406,Terra,MODIS,76,6.2,305,26.7,D,0
-1.9265,-50.5689,370,1,1,2000-11-02,1406,Terra,MODIS,100,6.2,304.4,102,D,0
-1.9279,-50.5599,337.4,1,1,2000-11-02,1406,Terra,MODIS,65,6.2,303.9,25.6,D,0
-2.2522,-48.7885,321.2,1.2,1.1,2000-11-02,1406,Terra,MODIS,72,6.2,299.4,10.7,D,0
-2.3856,-48.0155,320.8,1.3,1.1,2000-11-02,1406,Terra,MODIS,55,6.2,302.7,13.9,D,0
-2.4109,-47.8429,317.2,1.3,1.1,2000-11-02,1406,Terra,MODIS,67,6.2,296.5,13.9,D,0
-2.269,-49.1057,320.7,1.1,1.1,2000-11-02,1406,Terra,MODIS,56,6.2,303.6,12,D,0
-1.7035,-53.8367,317.6,1.2,1.1,2000-11-02,1406,Terra,MODIS,62,6.2,291.2,13.9,D,0
-2.5065,-48.5983,342.2,1.2,1.1,2000-11-02,1406,Terra,MODIS,91,6.2,302.6,50.5,D,0
-2.508,-48.5877,321.4,1.2,1.1,2000-11-02,1406,Terra,MODIS,38,6.2,296.9,14.8,D,0
-2.5162,-48.5996,344.3,1.2,1.1,2000-11-02,1406,Terra,MODIS,92,6.2,300.1,54.5,D,0
-2.5177,-48.5891,341,1.2,1.1,2000-11-02,1406,Terra,MODIS,90,6.2,299.8,47.2,D,0
-2.4737,-49.0962,314.8,1.1,1.1,2000-11-02,1406,Terra,MODIS,60,6.2,297.3,8.2,D,0
-2.5628,-48.5521,314.3,1.2,1.1,2000-11-02,1406,Terra,MODIS,28,6.2,293.5,6.7,D,0
-2.7851,-47.7267,316.2,1.3,1.2,2000-11-02,1406,Terra,MODIS,53,6.2,299.7,11.8,D,0
-2.7096,-49.2394,316.1,1.1,1.1,2000-11-02,1406,Terra,MODIS,30,6.2,297.8,8.7,D,0
-2.8592,-48.1997,320.8,1.3,1.1,2000-11-02,1406,Terra,MODIS,73,6.2,297,16.5,D,0
-2.7204,-49.2308,320.5,1.1,1.1,2000-11-02,1406,Terra,MODIS,73,6.2,297.6,13.7,D,0
-3.6743,-42.5705,332.4,3.5,1.8,2000-11-02,1406,Terra,MODIS,85,6.2,295.1,144.4,D,0
-3.6785,-42.5396,317.5,3.5,1.8,2000-11-02,1406,Terra,MODIS,67,6.2,294,44.2,D,0
-2.7803,-48.9522,319.6,1.1,1.1,2000-11-02,1406,Terra,MODIS,70,6.2,296.6,11.9,D,0
-2.7495,-49.4012,314.5,1.1,1,2000-11-02,1406,Terra,MODIS,62,6.2,296.4,6.4,D,0
-3.6842,-42.5776,325.4,3.5,1.8,2000-11-02,1406,Terra,MODIS,78,6.2,294.2,90.9,D,0
-3.6882,-42.5466,321.5,3.5,1.8,2000-11-02,1406,Terra,MODIS,74,6.2,294.8,66.1,D,0
-2.8387,-49.1825,317.3,1.1,1.1,2000-11-02,1406,Terra,MODIS,42,6.2,297.7,9.7,D,0
-3.2159,-46.5768,311.1,1.6,1.3,2000-11-02,1406,Terra,MODIS,53,6.2,292.2,13.8,D,0
-3.6971,-43.1751,319,3.1,1.7,2000-11-02,1406,Terra,MODIS,28,6.2,299.1,39.6,D,0
-3.7479,-42.9221,323.3,3.3,1.7,2000-11-02,1406,Terra,MODIS,63,6.2,301.6,63,D,0
-2.8569,-49.256,326.6,1.1,1.1,2000-11-02,1406,Terra,MODIS,80,6.2,298.3,21.2,D,0
-2.8583,-49.2461,336.3,1.1,1.1,2000-11-02,1406,Terra,MODIS,88,6.2,300.7,36.9,D,0
-2.8612,-49.263,336,1.1,1.1,2000-11-02,1406,Terra,MODIS,87,6.2,296.4,35.7,D,0
-2.8627,-49.2531,364.5,1.1,1.1,2000-11-02,1406,Terra,MODIS,100,6.2,304,107.3,D,0
-2.8641,-49.2432,335.6,1.1,1.1,2000-11-02,1406,Terra,MODIS,87,6.2,301,34.6,D,0
-2.8735,-49.2446,348.4,1.1,1.1,2000-11-02,1406,Terra,MODIS,94,6.2,301.2,60.6,D,0
-3.3783,-45.644,313.8,2,1.4,2000-11-02,1406,Terra,MODIS,60,6.2,294.3,19.2,D,0
-2.8829,-49.2459,341.6,1.1,1.1,2000-11-02,1406,Terra,MODIS,91,6.2,298.2,45.4,D,0
-2.953,-48.8946,321,1.2,1.1,2000-11-02,1406,Terra,MODIS,33,6.2,297.7,10.8,D,0
-2.9545,-48.8843,339.8,1.2,1.1,2000-11-02,1406,Terra,MODIS,90,6.2,302,40.7,D,0
-2.956,-48.8739,346,1.2,1.1,2000-11-02,1406,Terra,MODIS,93,6.2,303.9,54.2,D,0
-2.9575,-48.8636,327.1,1.2,1.1,2000-11-02,1406,Terra,MODIS,80,6.2,300.3,19.7,D,0
-2.9641,-48.8856,327.4,1.2,1.1,2000-11-02,1406,Terra,MODIS,56,6.2,296.6,17.5,D,0
-2.9656,-48.8753,327.4,1.2,1.1,2000-11-02,1406,Terra,MODIS,56,6.2,297.7,17.6,D,0
-2.9671,-48.865,321,1.2,1.1,2000-11-02,1406,Terra,MODIS,42,6.2,297.3,10.7,D,0
-3.2648,-46.7958,327.4,1.6,1.2,2000-11-02,1406,Terra,MODIS,61,6.2,293.6,36.5,D,0
-3.2779,-46.7832,324.1,1.6,1.2,2000-11-02,1406,Terra,MODIS,57,6.2,294.4,29.6,D,0
-2.9497,-49.1842,312.9,1.1,1.1,2000-11-02,1406,Terra,MODIS,57,6.2,295.7,7,D,0
-3.2338,-47.3503,316.2,1.5,1.2,2000-11-02,1406,Terra,MODIS,34,6.2,297.2,13.4,D,0
-3.2706,-47.4726,329,1.4,1.2,2000-11-02,1406,Terra,MODIS,82,6.2,298.4,36.2,D,0
-3.1433,-48.9862,330.6,1.2,1.1,2000-11-02,1406,Terra,MODIS,84,6.2,296.5,26.1,D,0
-3.1448,-48.9759,318.3,1.2,1.1,2000-11-02,1406,Terra,MODIS,40,6.2,296.7,8.5,D,0
-3.095,-49.4488,311.9,1.1,1,2000-11-02,1406,Terra,MODIS,55,6.2,296.1,5.9,D,0
-3.2584,-49.0293,323.2,1.1,1.1,2000-11-02,1406,Terra,MODIS,50,6.2,300.6,15,D,0
-3.2614,-49.0361,316.3,1.1,1.1,2000-11-02,1406,Terra,MODIS,67,6.2,297.6,10.1,D,0
-3.2628,-49.0259,314.4,1.1,1.1,2000-11-02,1406,Terra,MODIS,39,6.2,298.3,7.8,D,0
-3.2593,-49.119,321.7,1.1,1.1,2000-11-02,1406,Terra,MODIS,75,6.2,297.3,15.7,D,0
-3.2607,-49.1089,311.9,1.1,1.1,2000-11-02,1406,Terra,MODIS,39,6.2,295.2,5.4,D,0
-3.3114,-49.0951,312.8,1.1,1.1,2000-11-02,1406,Terra,MODIS,59,6.2,296.4,6.4,D,0
-3.3898,-48.9866,330,1.2,1.1,2000-11-02,1406,Terra,MODIS,83,6.2,298.7,26.5,D,0
-4.0618,-44.5798,319.7,2.4,1.5,2000-11-02,1406,Terra,MODIS,72,6.2,293.7,39.7,D,0
-3.4627,-48.8908,324.5,1.2,1.1,2000-11-02,1406,Terra,MODIS,23,6.2,304.6,15.5,D,0
-3.4494,-49.0749,320.5,1.1,1.1,2000-11-02,1406,Terra,MODIS,48,6.2,298.6,10.6,D,0
-3.4561,-49.0967,324.3,1.1,1.1,2000-11-02,1406,Terra,MODIS,72,6.2,298.5,15.2,D,0
-3.4172,-49.6968,318.9,1.1,1,2000-11-02,1406,Terra,MODIS,70,6.2,293.9,10.7,D,0
-4.2796,-43.7813,316,2.8,1.6,2000-11-02,1406,Terra,MODIS,64,6.2,296.4,32.9,D,0
-4.2818,-43.787,315.6,2.8,1.6,2000-11-02,1406,Terra,MODIS,64,6.2,296,31.8,D,0
-3.7507,-47.8178,323.9,1.4,1.2,2000-11-02,1406,Terra,MODIS,78,6.2,297.7,23.3,D,0
-3.7968,-47.5697,325.3,1.4,1.2,2000-11-02,1406,Terra,MODIS,71,6.2,294.1,27.3,D,0
-3.7473,-48.0619,319.3,1.3,1.1,2000-11-02,1406,Terra,MODIS,51,6.2,299.1,14.3,D,0
-3.8258,-47.7089,321.1,1.4,1.2,2000-11-02,1406,Terra,MODIS,75,6.2,294.9,19.7,D,0
-3.7752,-48.144,353,1.3,1.1,2000-11-02,1406,Terra,MODIS,97,6.2,300.6,90.2,D,0
-3.7769,-48.1325,327.7,1.3,1.1,2000-11-02,1406,Terra,MODIS,79,6.2,296.1,26.1,D,0
-3.7294,-48.8179,319.8,1.2,1.1,2000-11-02,1406,Terra,MODIS,61,6.2,297.2,13.5,D,0
-3.9463,-47.318,316.5,1.5,1.2,2000-11-02,1406,Terra,MODIS,66,6.2,297.9,17.3,D,0
-4.0734,-46.6665,312.4,1.7,1.3,2000-11-02,1406,Terra,MODIS,59,6.2,291.7,14.8,D,0
-4.0476,-47.4055,355.5,1.5,1.2,2000-11-02,1406,Terra,MODIS,98,6.2,295.2,121.5,D,0
-4.0495,-47.3923,325.1,1.5,1.2,2000-11-02,1406,Terra,MODIS,79,6.2,292,29.1,D,0
-4.0505,-47.4123,335.6,1.5,1.2,2000-11-02,1406,Terra,MODIS,87,6.2,296.1,53.4,D,0
-4.0523,-47.3991,350.5,1.5,1.2,2000-11-02,1406,Terra,MODIS,96,6.2,294.6,100.8,D,0
-4.0921,-47.3503,318.2,1.5,1.2,2000-11-02,1406,Terra,MODIS,71,6.2,295.4,16.8,D,0
-4.094,-47.3369,323.1,1.5,1.2,2000-11-02,1406,Terra,MODIS,77,6.2,291.9,24.3,D,0
-4.1016,-47.2833,323.6,1.5,1.2,2000-11-02,1406,Terra,MODIS,78,6.2,295.8,25.7,D,0
-4.1034,-47.27,320.5,1.5,1.2,2000-11-02,1406,Terra,MODIS,72,6.2,297.4,21.1,D,0
-3.89,-49.209,334.6,1.1,1.1,2000-11-02,1406,Terra,MODIS,86,6.2,298.5,30.6,D,0
-3.8915,-49.1988,322.9,1.1,1.1,2000-11-02,1406,Terra,MODIS,59,6.2,294.9,12.8,D,0
-3.764,-50.4082,316.2,1,1,2000-11-02,1406,Terra,MODIS,48,6.2,297.3,8,D,0
-4.2221,-47.4686,324.6,1.5,1.2,2000-11-02,1406,Terra,MODIS,74,6.2,296.6,26.1,D,0
-4.2251,-47.4755,321.3,1.5,1.2,2000-11-02,1406,Terra,MODIS,75,6.2,296.3,21.1,D,0
-4.2269,-47.4624,342.7,1.5,1.2,2000-11-02,1406,Terra,MODIS,92,6.2,297.6,73.5,D,0
-4.0159,-49.2436,319.6,1.1,1.1,2000-11-02,1406,Terra,MODIS,59,6.2,296,11.2,D,0
-4.0745,-49.3405,317.7,1.1,1.1,2000-11-02,1406,Terra,MODIS,68,6.2,294.7,10.6,D,0
-4.076,-49.3304,314.5,1.1,1.1,2000-11-02,1406,Terra,MODIS,53,6.2,294.8,7.4,D,0
-4.2183,-48.9774,330.3,1.2,1.1,2000-11-02,1406,Terra,MODIS,83,6.2,302,24.7,D,0
-4.2265,-48.9893,321.3,1.2,1.1,2000-11-02,1406,Terra,MODIS,47,6.2,296.9,12.6,D,0
-4.228,-48.9788,344.6,1.2,1.1,2000-11-02,1406,Terra,MODIS,92,6.2,299.8,54.1,D,0
-4.2296,-48.9682,327.9,1.2,1.1,2000-11-02,1406,Terra,MODIS,37,6.2,299.5,21.2,D,0
-4.2378,-48.9801,422.3,1.2,1.1,2000-11-02,1406,Terra,MODIS,100,6.2,305.4,518.8,D,0
-4.2393,-48.9695,359.3,1.2,1.1,2000-11-02,1406,Terra,MODIS,99,6.2,299.2,94.8,D,0
-4.7026,-45.899,314.3,2,1.4,2000-11-02,1406,Terra,MODIS,20,6.2,293.1,19.1,D,0
-5.0863,-46.9634,316.7,1.6,1.3,2000-11-02,1406,Terra,MODIS,65,6.2,290,14.7,D,0
-5.0641,-47.4565,318.8,1.5,1.2,2000-11-02,1407,Terra,MODIS,0,6.2,287.9,16.9,D,0
-8.9682,-44.6861,318,2.9,1.6,2000-11-02,1407,Terra,MODIS,40,6.2,293.8,37.5,D,0
-8.9699,-44.6931,319.2,2.9,1.6,2000-11-02,1407,Terra,MODIS,40,6.2,294,41.5,D,0
-12.3447,-55.8442,331.5,1.2,1.1,2000-11-02,1409,Terra,MODIS,84,6.2,289.8,27.1,D,0
-16.9131,-57.327,324.4,1.2,1.1,2000-11-02,1410,Terra,MODIS,72,6.2,282.5,20.2,D,0
-20.2311,-48.7749,325.7,2,1.4,2000-11-02,1411,Terra,MODIS,59,6.2,294.1,34.7,D,0
-20.2326,-48.7808,326.4,2,1.4,2000-11-02,1411,Terra,MODIS,65,6.2,291,39.2,D,0
-20.2809,-48.6878,320.3,2.1,1.4,2000-11-02,1411,Terra,MODIS,72,6.2,289.7,26.9,D,0
-20.283,-48.6682,334.3,2.1,1.4,2000-11-02,1411,Terra,MODIS,86,6.2,291,75.7,D,0
-20.4789,-48.9066,318.4,2,1.4,2000-11-02,1411,Terra,MODIS,0,6.2,280.9,27.2,D,0
-20.9957,-49.1332,318.8,1.9,1.4,2000-11-02,1411,Terra,MODIS,68,6.2,291.9,19,D,0
-20.9862,-49.1388,318.8,1.9,1.4,2000-11-02,1411,Terra,MODIS,67,6.2,292.7,18.9,D,0
-22.3655,-46.7202,313.5,3.1,1.7,2000-11-02,1411,Terra,MODIS,55,6.2,289.8,34.7,D,0
-22.4434,-46.6253,313.9,1.5,1.2,2000-11-03,0221,Terra,MODIS,88,6.2,290.8,22.6,N,0
-22.4456,-46.6386,319.2,1.5,1.2,2000-11-03,0221,Terra,MODIS,98,6.2,291,30.4,N,0
-22.082,-46.8673,353.9,1.5,1.2,2000-11-03,0221,Terra,MODIS,100,6.2,292.4,124.1,N,0
-22.0714,-46.8694,349.2,1.5,1.2,2000-11-03,0221,Terra,MODIS,100,6.2,289.6,106.3,N,0
-21.9344,-49.4947,304,1.1,1,2000-11-03,0221,Terra,MODIS,58,6.2,288.9,6.6,N,0
-21.0865,-47.967,300.8,1.3,1.1,2000-11-03,0221,Terra,MODIS,23,6.2,290.3,5.8,N,0
-4.5343,-48.1582,305.2,2.4,1.5,2000-11-03,0225,Terra,MODIS,63,6.2,277.5,26.5,N,0
-4.2855,-47.335,305.1,2.9,1.6,2000-11-03,0225,Terra,MODIS,63,6.2,275.4,34.5,N,0
-4.271,-47.3369,300,2.9,1.6,2000-11-03,0225,Terra,MODIS,11,6.2,274.7,20.7,N,0
-4.2837,-47.3416,306,2.9,1.6,2000-11-03,0225,Terra,MODIS,67,6.2,275.2,37.9,N,0
-3.894,-49.2849,301.6,2,1.4,2000-11-03,0226,Terra,MODIS,18,6.2,276.5,13.5,N,0
-3.8871,-49.3232,307,2,1.4,2000-11-03,0226,Terra,MODIS,70,6.2,274.5,22,N,0
-3.2709,-46.7988,300.1,3.3,1.7,2000-11-03,0226,Terra,MODIS,19,6.2,281.4,22.1,N,0
-3.627,-51.4133,308,1.4,1.2,2000-11-03,0226,Terra,MODIS,73,6.2,280.6,13.5,N,0
-3.6289,-51.426,303.2,1.4,1.2,2000-11-03,0226,Terra,MODIS,30,6.2,282,8,N,0
-3.2621,-49.1709,307.6,2.1,1.4,2000-11-03,0226,Terra,MODIS,72,6.2,285.6,20.7,N,0
-3.2623,-49.1775,308.2,2.1,1.4,2000-11-03,0226,Terra,MODIS,74,6.2,285.7,23.7,N,0
-3.4762,-50.8694,300.2,1.6,1.2,2000-11-03,0226,Terra,MODIS,20,6.2,283.4,7.1,N,0
-3.8995,-54.6627,305.2,1,1,2000-11-03,0226,Terra,MODIS,63,6.2,288.7,5.4,N,0
-3.9008,-54.6717,303.4,1,1,2000-11-03,0226,Terra,MODIS,55,6.2,288.9,4.3,N,0
-3.2105,-49.9075,300.1,1.9,1.3,2000-11-03,0226,Terra,MODIS,17,6.2,282.5,9,N,0
-3.909,-54.7961,310,1,1,2000-11-03,0226,Terra,MODIS,79,6.2,288.2,8.6,N,0
-2.9673,-48.873,302.2,2.3,1.5,2000-11-03,0226,Terra,MODIS,28,6.2,286,13,N,0
-2.9542,-48.8749,304.1,2.3,1.5,2000-11-03,0226,Terra,MODIS,59,6.2,286.2,17.3,N,0
-2.9573,-48.8953,301.6,2.3,1.5,2000-11-03,0226,Terra,MODIS,25,6.2,284.7,13.3,N,0
-2.9573,-48.8801,307.5,2.3,1.5,2000-11-03,0226,Terra,MODIS,72,6.2,286.1,24.4,N,0
-2.885,-48.9324,301.5,2.3,1.5,2000-11-03,0226,Terra,MODIS,42,6.2,285.7,12.2,N,0
-2.8881,-48.9526,302,2.3,1.5,2000-11-03,0226,Terra,MODIS,42,6.2,285.2,13.9,N,0
-2.8876,-48.9386,309.2,2.3,1.5,2000-11-03,0226,Terra,MODIS,77,6.2,285.6,26.2,N,0
-2.7874,-48.3438,302.1,2.5,1.5,2000-11-03,0226,Terra,MODIS,47,6.2,287.2,14.3,N,0
-2.8821,-49.2596,303.8,2.1,1.4,2000-11-03,0226,Terra,MODIS,32,6.2,284,15,N,0
-2.8665,-49.2425,306.4,2.1,1.4,2000-11-03,0226,Terra,MODIS,55,6.2,284.8,18.5,N,0
-2.8694,-49.2615,316.8,2.1,1.4,2000-11-03,0226,Terra,MODIS,94,6.2,284.7,42.4,N,0
-3.5309,-53.8915,302.1,1.1,1,2000-11-03,0226,Terra,MODIS,47,6.2,289.5,4.1,N,0
-2.7771,-48.9141,306.4,2.3,1.5,2000-11-03,0226,Terra,MODIS,68,6.2,287.1,21.8,N,0
-2.7802,-48.9342,315.5,2.3,1.5,2000-11-03,0226,Terra,MODIS,91,6.2,286.6,44,N,0
-2.7799,-48.9193,313.6,2.3,1.5,2000-11-03,0226,Terra,MODIS,88,6.2,287.2,38.8,N,0
-2.7828,-48.9394,308.5,2.3,1.5,2000-11-03,0226,Terra,MODIS,75,6.2,286.7,26.2,N,0
-3.1576,-51.8245,333.3,1.4,1.2,2000-11-03,0226,Terra,MODIS,100,6.2,269.7,54,N,0
-3.1593,-51.8364,318.1,1.4,1.2,2000-11-03,0226,Terra,MODIS,96,6.2,269.4,26.7,N,0
-3.4109,-53.6327,310.6,1.1,1,2000-11-03,0226,Terra,MODIS,80,6.2,290.2,9.9,N,0
-3.0364,-51.6981,302.9,1.4,1.2,2000-11-03,0226,Terra,MODIS,52,6.2,284.4,7.2,N,0
-2.9864,-51.4332,320.6,1.5,1.2,2000-11-03,0226,Terra,MODIS,100,6.2,282.6,31.4,N,0
-2.9884,-51.4463,305.1,1.5,1.2,2000-11-03,0226,Terra,MODIS,63,6.2,284.1,10.1,N,0
-2.4605,-48.1758,305.9,2.6,1.6,2000-11-03,0226,Terra,MODIS,66,6.2,287,26.2,N,0
-2.464,-48.1994,305.8,2.6,1.6,2000-11-03,0226,Terra,MODIS,66,6.2,287.3,25.7,N,0
-2.9843,-51.7498,304.1,1.4,1.2,2000-11-03,0226,Terra,MODIS,58,6.2,281.4,9.2,N,0
-3.1374,-52.8101,305.4,1.2,1.1,2000-11-03,0226,Terra,MODIS,64,6.2,280.2,9.1,N,0
-2.5106,-48.6075,303.5,2.4,1.5,2000-11-03,0226,Terra,MODIS,20,6.2,288.3,21.5,N,0
-3.1489,-52.9584,304.2,1.2,1.1,2000-11-03,0226,Terra,MODIS,59,6.2,287.1,6.6,N,0
-2.3103,-47.7803,300.1,2.9,1.6,2000-11-03,0226,Terra,MODIS,4,6.2,286.3,13.1,N,0
-2.3141,-47.8054,310.5,2.8,1.6,2000-11-03,0226,Terra,MODIS,80,6.2,286.2,42.5,N,0
-2.2996,-47.8076,305.4,2.8,1.6,2000-11-03,0226,Terra,MODIS,64,6.2,286,28.3,N,0
-2.9636,-52.8801,303.7,1.2,1.1,2000-11-03,0226,Terra,MODIS,56,6.2,289.7,5.6,N,0
